id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4587394,❤️Urbane Retreat Cabin In town Asheville Monthly,16339042,Alyssa Lori Lizzie,,28805,35.58712,-82.49266,Entire home/apt,50,30,154,2019-03-13,2.65,3,26
4764715,West AVL Chemical FREE Green Getaway,3441402,Elizabeth,,28806,35.57339,-82.5734,Entire home/apt,65,2,395,2019-09-22,6.85,1,184
4811980,Asheville Mountain Home ON RIVER! Rooms for Rent.,24783818,Andy,,28805,35.60544,-82.46988,Private room,90,2,166,2019-09-22,2.99,1,324
4815479,"Walk Everywhere from Sunny, Stylish Drover's Way & Park Free",1329460,Tamera,,28801,35.60265,-82.55657,Entire home/apt,135,3,55,2019-09-20,1.89,4,331
4846733,"Chalet at Winghaven, Sunny Log Home",24938934,Jofre & Saskia,,28732,35.4456,-82.46756,Entire home/apt,220,2,76,2019-09-23,1.41,2,303
4875054,River Arts Studio,14485502,Bob,,28806,35.57923,-82.57162,Entire home/apt,125,2,92,2019-09-22,2.92,1,148
4895765,Beautiful Kenilworth Jewel,5035186,Lynn & Jake,,28803,35.57424,-82.53288,Entire home/apt,95,2,423,2019-09-22,7.48,1,303
4937473,"Stay like a LOCAL!! 
Best walkable spot in town!!",19133972,Andrea,,28806,35.58627,-82.57656,Private room,95,1,2,2015-03-12,0.03,2,252
4939317,Beautiful West Asheville Arts & Crafts Cottage,8111723,Kate,,28806,35.58605,-82.57604,Entire home/apt,84,28,45,2018-10-11,1.93,1,0
4994407,Amazing Asheville Location VIEWS!,25749896,Sydney,,28805,35.62464,-82.52114,Entire home/apt,250,3,112,2019-09-06,1.96,1,324
5114762,Charming Bungalow in West Asheville,21362898,Susan,,28806,35.58072,-82.59573,Private room,80,1,410,2019-09-12,7.27,2,6
5131525,"750 Reviews, The GARDEN FLAT Heart of W. Asheville",940569,Kathie,,28806,35.57868,-82.58751,Entire home/apt,97,3,112,2019-09-15,2.05,2,42
5144212,"Close to breweries, eclectic shops & restaurants",6074062,Melissa,,28801,35.59661,-82.55295,Entire home/apt,225,1,338,2019-09-22,6.09,4,352
5151226,Convenient to Everything! Private,4117051,Louise And Steve,,28805,35.60773,-82.48777,Entire home/apt,275,3,79,2019-09-02,1.56,3,283
5170218,West Asheville Bungalow,20808940,Sommerville,,28806,35.57758,-82.60562,Entire home/apt,77,1,29,2019-05-06,0.75,1,0
5213038,Strawbridge House,16596642,Barry,,28801,35.60065,-82.55765,Entire home/apt,180,2,292,2019-09-22,5.19,1,329
5261984,Mountain home with awesome views,27238559,Greg,,28804,35.60278,-82.5356,Entire home/apt,120,30,17,2016-04-17,0.32,1,332
5262825,"truly walkable, nature,  old asheville neighbor",27244058,Manley,,28801,35.60503,-82.54634,Entire home/apt,96,1,400,2019-09-24,7.34,1,113
5288006,Mtn.View in City | Private  Entrance| Sunset Suite,22115499,Lisa,,28806,35.573,-82.62892,Private room,64,1,40,2019-09-02,1.20,2,364
5333015,"Griffin's Lair  Biltmore Village, NC 28803",27580922,Robert,,28803,35.56642,-82.54681,Entire home/apt,250,2,68,2019-07-18,1.26,1,325
5336187,Parklike Setting,27654072,Suzy,,28704,35.46994,-82.55996,Entire home/apt,49,30,1,2015-07-01,0.02,2,351
5344892,Peaceful Mountainside Living,5912974,Daniel,,28805,35.62436,-82.49177,Private room,89,2,131,2019-09-15,3.09,1,38
5354494,Cute 2 BR-Heart of Hip W. Asheville,27754937,Lauryl,,28806,35.57472,-82.59006,Entire home/apt,70,2,218,2019-09-05,3.90,2,40
5405078,Log Cabin Apartment Close To Asheville,28018322,Susan,,28803,35.54798,-82.49669,Entire home/apt,98,2,147,2019-09-22,4.05,1,317
5464591,Artsy/Zen Bungalow in W. Asheville!,28342264,Kristin,,28806,35.5751,-82.59686,Entire home/apt,165,1,158,2019-09-06,2.87,1,310
5477385,Firefly Hidden Haven with Archery!,473131,Alexandra,,28806,35.59718,-82.59741,Private room,51,30,1,2015-05-26,0.02,1,304
5481195,"Asheville's Famous ""Pink House""",28424329,Tim,,28804,35.61937,-82.55071,Entire home/apt,700,1,117,2019-09-22,2.16,2,4
5506704,Large West Asheville Studio,28561358,Amber,,28806,35.56809,-82.60639,Entire home/apt,75,30,105,2019-09-11,1.90,1,103
5507900,Heart of Downtown Asheville - 2BR/2BA Condo,28567369,Angie,,28801,35.59526,-82.55417,Entire home/apt,310,3,55,2019-09-02,1.04,1,325
5532718,SUNRISE SUITE IN LUX VILLA + POOL & SPA ACCESS,1994122,Marc & Fay,,28805,35.60802,-82.52963,Private room,44,30,175,2019-08-19,3.22,9,117
5696919,Hidden getaway close to downtown!,29536562,Jessica,,28805,35.58304,-82.53813,Entire home/apt,129,1,177,2019-08-29,3.26,2,223
5716399,"The AshVilla- Walk to NewBelgium, the Admiral...",2392127,David And Melissa,,28806,35.58265,-82.58182,Entire home/apt,115,1,167,2019-08-27,3.14,4,336
5830892,Hiking & Nature Minutes to Downtown,25198720,Cooper,,28805,35.65236,-82.4756,Private room,74,2,61,2018-01-01,1.12,1,196
5839119,"Walk to downtown- sleeps 8!
Historic Montford",30315956,Brooke,,28801,35.60193,-82.56342,Entire home/apt,450,3,75,2019-09-02,1.40,1,324
5850649,Explore the Woods from a Quiet Apartment near Sierra Nevada,30377862,Daniel,,28704,35.45009,-82.52069,Entire home/apt,75,2,229,2019-09-13,5.59,1,97
5851392,Charming Historic Montford Bungalow ~Walk Downtown,5664205,Ellis,,28801,35.59712,-82.57044,Entire home/apt,83,1,132,2019-09-27,2.42,1,179
5868695,Buried in Woods- Full of Art/ Style,21353533,Trip,,28803,35.54973,-82.48673,Entire home/apt,199,3,103,2019-09-08,2.00,2,54
5873862,"Location, Location-West Asheville w/ Pvt. Entrance",30501147,Joshua,,28806,35.57998,-82.59459,Private room,50,1,230,2019-06-23,4.21,1,270
5917298,The Tarot House,30728739,Betsy,,28801,35.60952,-82.55374,Private room,60,2,188,2019-09-02,3.46,1,340
5947797,Private Entrance/10 Min to DT,30878733,Kyley,,28715,35.54977,-82.63776,Private room,65,2,59,2019-09-01,1.50,1,354
6004216,Your Room is Ready in Asheville!,31169927,Gordon & Victoria,,28804,35.62301,-82.57294,Private room,50,1,298,2019-09-22,5.55,1,357
6005112,Solar House in South Asheville,31174094,Walter,,28803,35.49296,-82.5144,Private room,48,3,19,2019-09-04,1.85,2,23
6015623,Pinball Sanctuary West,31220775,Lea,,28806,35.59137,-82.636,Entire home/apt,74,3,186,2019-08-26,3.52,1,11
6054250,The Rad Pad—Quiet Modern Nest 2 Blocks off Haywood Road,1826173,Meg,,28806,35.57517,-82.57827,Entire home/apt,95,1,555,2019-09-22,10.29,2,292
6056098,Mountain Beauty/City Convenience,31430181,Rob,,28804,35.62716,-82.50869,Entire home/apt,150,2,106,2019-09-08,1.98,1,164
6079982,Graceful Heart Cottage,3572350,Grace,,28732,35.42342,-82.47322,Entire home/apt,89,2,74,2019-07-28,1.40,1,154
6145162,"Downtown Asheville, Small Single - Best Value! -#7",7625694,John,,28801,35.59058,-82.55014,Private room,49,2,225,2019-09-22,4.20,7,331
6170347,"Charm n Comfort: 1 mi to Biltmore Estate, 4 to DT!",32013434,Marilynn,,28803,35.55061,-82.5348,Private room,50,1,230,2019-09-22,4.44,1,346
6177422,"Great Location, So Cute and Cozy",32045149,Katie And Jason,,28806,35.58741,-82.57695,Entire home/apt,125,3,228,2019-09-25,4.29,1,13
6180513,"Sunny, Modern Apartment in Vibrant Downtown Asheville",32054468,Jeremy,,28801,35.59338,-82.56082,Entire home/apt,163,3,41,2019-09-17,0.78,4,320
6184213,Garden Apartment 2 Miles From DT,22418650,Rebekah,,28804,35.62651,-82.5497,Entire home/apt,110,2,51,2017-03-19,0.98,1,0
6197585,Sunny West Asheville Studio Apt.,32065101,Aimee,,28806,35.56829,-82.61405,Entire home/apt,41,30,102,2019-07-31,1.93,1,172
6227094,Groove Stone Getaway,32297877,Louis,,28805,35.57819,-82.47713,Entire home/apt,80,30,69,2019-05-04,1.30,1,334
6234618,"West Side Loft- COZY, CLEAN, COMFORTABLE & QUIET",32351091,Monica,,28806,35.58215,-82.61086,Entire home/apt,66,2,167,2019-09-08,3.21,1,75
6290666,Mountain View Charming Space Five Mins to Downtown,21539203,Dorothy,,28805,35.59373,-82.53663,Entire home/apt,99,1,332,2019-09-12,6.24,3,304
6325103,GARDEN COTTAGE,940569,Kathie,,28806,35.58145,-82.5854,Entire home/apt,112,3,120,2019-09-23,2.27,2,64
6362850,Your Chic Mountain Getaway in the Forest!,33151095,Tiff,,28803,35.51689,-82.48087,Entire home/apt,65,1,164,2019-09-24,3.09,7,311
6363332,"Welcome to ""Cozy Oak Cottage""",32221473,Randy,,28803,35.56746,-82.52602,Entire home/apt,52,30,13,2019-05-22,0.25,2,21
6399802,Downtown Asheville With a View - Great Value! -#11,7625694,John,,28801,35.59085,-82.5497,Private room,89,1,281,2019-09-23,5.29,7,334
6415234,1920s Historic 1bd Near Downtown,19960302,Kris & Dani,,28801,35.60197,-82.55382,Entire home/apt,125,2,30,2017-08-27,0.58,1,0
6419437,Lovely home in West Asheville with private bath,28782478,Laurie,,28806,35.58297,-82.58945,Private room,79,2,15,2019-09-01,0.29,1,0
6452410,"Sunny, Quiet, Full-Size Downtown Garden Apartment",16023445,Tara,,28801,35.6117,-82.55088,Entire home/apt,115,3,166,2019-09-22,3.22,2,119
6464944,"Riverbend ""Treehouse"" Studio",106067,Heather,,28805,35.60531,-82.46643,Entire home/apt,89,2,241,2019-06-18,4.79,1,0
6503015,Unwind at the Sweet Spot Three Blocks from Town,1884805,Lizzy,,28801,35.60002,-82.5578,Private room,93,1,383,2019-09-27,7.29,2,328
6544722,Sunny Spacious 2 Bedroom 1 Mi town,20446462,Cassie,,28803,35.57742,-82.54288,Entire home/apt,110,13,0,,,1,0
6599654,Artful Home in West Asheville,2363511,Angela,,28806,35.58294,-82.58863,Entire home/apt,120,1,143,2019-09-22,2.88,1,343
6603955,Daisy Rock Cottage: Magical Spot with Easy Access!,11903858,Spyce,,28806,35.57226,-82.62757,Entire home/apt,85,1,286,2019-09-24,7.47,1,43
6609327,The Barn At Mountain Meadows,26946813,Anna,,28804,35.63373,-82.49752,Entire home/apt,295,2,1,2019-03-03,0.14,2,268
6686924,❤️Mid Century Home  2 BEDROOMS 2 FULL BATHROOMS,16339042,Alyssa Lori Lizzie,,28805,35.58018,-82.5057,Entire home/apt,145,2,191,2019-07-29,3.70,3,183
6698737,"Serene, spacious, cozy and clean!",29622653,Kelly,,28806,35.57551,-82.59314,Private room,60,1,259,2019-09-22,4.93,1,343
6711659,HIP DOWNTOWN HIDEAWAY,35135871,Kiley,,28801,35.59033,-82.54559,Entire home/apt,150,3,166,2019-09-09,3.21,1,51
6713809,Cozy 1BR w/ Qu Sleeper Sofa,4868960,Anne,,28804,35.62597,-82.55201,Entire home/apt,130,1,2,2015-07-19,0.04,1,0
6715120,Comfy home 10 min to downtown.,35157681,Matthew And Jennifer,,28806,35.6174,-82.60122,Entire home/apt,85,2,93,2019-09-22,1.80,1,155
6724476,"Near downtown Asheville, Biltmore & Breweries!",20940902,Megan,,28803,35.55554,-82.4759,Entire home/apt,140,1,169,2019-09-15,3.23,2,314
6746841,Townbilly bedroom,35012995,Ben,,28804,35.62545,-82.57696,Private room,53,1,154,2018-04-22,2.96,4,0
6760016,"Bright, urban chic apt min from Avl",35390402,Elisa,,28704,35.44831,-82.50911,Entire home/apt,115,2,70,2019-09-15,1.35,1,160
6765734,"Female Dorm ""Top Bunk #2"" at Sharky's Hostel",746673,BonPaul,,28806,35.57812,-82.5948,Shared room,27,1,85,2019-08-19,1.66,7,337
6765832,"Private Room ""Hitchcock"" BPS Hostel",746673,BonPaul,,28806,35.57775,-82.59627,Private room,72,1,30,2019-09-16,0.57,7,348
6775949,Cozy Cottage short walk to Downtown,35473023,Sherri,,28801,35.60335,-82.55166,Entire home/apt,75,30,0,,,1,291
6813265,cozy bedroom in the heart of west asheville,31436003,Lee,,28806,35.5808,-82.59533,Private room,47,1,125,2019-08-25,2.41,2,361
6818139,Downtown Asheville Antique Style- Great Value! -#8,7625694,John,,28801,35.59132,-82.55101,Private room,89,2,286,2019-09-21,5.49,7,320
6829875,"Sweet, private, detached guest studio",35778919,Cara And Eric,,28805,35.58775,-82.49074,Entire home/apt,98,2,62,2019-09-22,1.20,1,24
6853602,Custom Home on 1.5 wooded acres,35914161,Melissa,,28704,35.47464,-82.49614,Entire home/apt,300,3,17,2019-06-28,0.33,2,0
6869894,Beauty & Peace in Asheville,4580875,Krys And Steve,,28805,35.58229,-82.48658,Entire home/apt,78,1,266,2019-09-22,5.14,1,152
6913630,Sparrow Cottage,30982884,Tena,,28801,35.60378,-82.56032,Entire home/apt,55,30,134,2019-06-30,2.66,1,252
6964842,Downtown Asheville Hideaway,36518892,Brian,,28801,35.61187,-82.55574,Private room,89,1,206,2019-08-26,3.98,2,324
7000847,"Sunny, artsy urban homestead 5 mins from downtown",36703313,Anders,,28804,35.6361,-82.58176,Entire home/apt,85,2,97,2019-09-02,1.89,1,0
7001873,Wren's Nest Studio on the West Side,11298793,Miriam,,28806,35.59171,-82.59721,Entire home/apt,79,2,302,2019-09-17,5.84,1,331
7045303,Private Basement Suite with separate entrance,6676667,Elizabeth,,28806,35.57816,-82.60324,Private room,89,2,85,2019-09-22,1.66,1,356
7063293,Mountaintop Log Cabin w/Pano View,14480896,Birgit,,28704,35.48087,-82.506,Entire home/apt,285,3,2,2019-03-21,0.30,2,242
7064317,Thistledo- Cozy 1 Bedr. Private Apt,37039251,Vicki,,28806,35.61641,-82.6422,Entire home/apt,56,2,49,2018-12-30,0.95,1,0
7103096,25 Acre Retreat 9 Miles to Downtown,37220035,W N C,,28805,35.64419,-82.46849,Entire home/apt,125,3,73,2019-09-09,1.44,1,19
7319238,Birch House Asheville,38343845,David,,28801,35.60349,-82.56651,Private room,95,2,85,2019-07-28,1.72,1,0
7340132,Yurt Nest at Green Oaks Community,481489,Valerie,,28804,35.63204,-82.58511,Entire home/apt,111,14,132,2019-01-01,2.62,3,3
7341057,Two Bedroom Suite in South Asheville,37737144,Kwadwo,,28704,35.47536,-82.50085,Private room,75,1,126,2019-09-15,2.50,4,335
7367841,Private-Jacuzzi tub-Peaceful-Explore!,38605852,Hillary,,28803,35.54081,-82.51378,Private room,75,2,239,2019-09-22,4.82,1,11
7383921,Blue Bicycle Inn **SUPER HIP WEST SIDE** (No pets),7423245,Bryce & Steve,,28806,35.56768,-82.61449,Entire home/apt,99,1,30,2018-11-04,1.10,1,0
7387243,Private suite with private entrance,38698862,Dolly,,28806,35.50828,-82.60511,Entire home/apt,75,2,110,2019-09-02,2.16,1,357
7418991,"""Studio C""  in Downtown!",23092470,April,,28801,35.5914,-82.55445,Entire home/apt,117,1,445,2019-09-20,8.75,3,276
7438838,Easy walk to downtown Asheville,21313437,Ron,,28801,35.60804,-82.55778,Entire home/apt,195,30,18,2019-08-31,0.37,2,17
7500225,Cozy Cabin Near Blue Ridge Parkway & Asheville,39286181,Karl,,28704,35.4881,-82.58299,Entire home/apt,99,2,121,2019-09-16,2.59,2,336
7543799,Purple Door Studio Apt. W.Asheville,39527624,Stacy,,28806,35.58142,-82.58783,Entire home/apt,88,2,277,2019-09-22,5.52,1,135
7546626,Home away from home 5miles from downtown,9624164,Angela,,28806,35.59045,-82.62031,Entire home/apt,115,1,207,2019-09-21,5.75,1,160
7556089,Private Suite in Contemporary West Asheville Home,37942362,Tom,,28806,35.57223,-82.59993,Private room,83,2,104,2019-09-22,2.80,1,119
7612231,Private Home with Private Grounds,37087591,Michael,,28804,35.63071,-82.57153,Private room,44,2,66,2019-09-11,1.37,2,351
7630648,Sunny Modern Country Apartment with Hot Tub,40029182,Matthew,,28805,35.64462,-82.48023,Entire home/apt,77,2,236,2019-09-20,4.74,2,310
7662484,Vintage Carriage House Apartment,2237126,Lou,,28804,35.61353,-82.5525,Entire home/apt,100,1,120,2019-07-21,2.40,1,321
7665386,Location! On West Asheville Strip. Walk everywhere,40234911,Sage,,28806,35.57907,-82.59423,Entire home/apt,85,2,233,2019-09-13,4.69,2,133
7674957,"West Asheville, private hot tub and pool!",40300316,Shane,,28806,35.57531,-82.64233,Entire home/apt,95,2,113,2019-09-25,2.31,1,330
7676458,Authentic Asheville Experience,40309465,Lee,,28806,35.57978,-82.59351,Entire home/apt,50,1,11,2018-08-19,0.22,2,0
7693393,Asheville Beaute,40309465,Lee,,28806,35.57786,-82.59364,Entire home/apt,120,1,126,2019-09-22,2.61,2,8
7745341,CARRIAGE HOUSE COTTAGE INDUSTRY ~ RURAL ~ 2M DWT,34822762,Fay & Marc,,28805,35.61405,-82.5266,Entire home/apt,69,1,113,2019-09-26,4.32,1,162
7850593,Unwind in West Asheville on a King Memory Foam Bed,1834585,Christina,,28806,35.57459,-82.62414,Private room,39,1,220,2019-09-08,4.40,2,356
7853266,Elegant Craftsman Porch House Close to Downtown,41383768,Susan,,28806,35.57125,-82.57039,Entire home/apt,240,2,13,2016-10-23,0.33,1,0
7853605,"Kingbed near action Away fr/ noise. Quiet, Private",2707302,Nan,,28803,35.53939,-82.52717,Entire home/apt,80,2,215,2019-09-17,4.30,1,71
7859259,Studio at Green Oaks Community,481489,Valerie,,28804,35.63038,-82.58295,Entire home/apt,85,2,82,2019-09-01,1.64,3,80
7887572,Charming Bungalow Apartment - Biltmore Area,15691039,Rahm And Brantley,,28803,35.56465,-82.53233,Entire home/apt,75,2,52,2019-09-23,3.84,1,252
7895827,Cute bungalow in the heart of West Asheville.,29185580,Marc & Deb,,28806,35.57663,-82.59255,Private room,50,1,259,2019-09-22,5.24,1,342
7901875,Guest room on working farm,41665227,Gail,,28732,35.46841,-82.47162,Private room,90,2,20,2019-05-26,0.40,1,352
7938548,"Secluded Retreat w/Views, Yet Close To All",41860840,Richard,,28803,35.48568,-82.51175,Entire home/apt,125,3,166,2019-09-03,3.34,2,142
7938930,SweetPineHouse monthly rental fully outfitted!!,12516488,Trish & Steph,,28803,35.57646,-82.53607,Entire home/apt,42,30,6,2018-08-04,0.12,2,315
7940019,PineTreeHouse 30 night rental Walk to Mission Hosp,12516488,Trish & Steph,,28803,35.57427,-82.53703,Entire home/apt,59,28,3,2015-11-09,0.06,2,316
7947839,Romantic & Bohemian Private Studio,41909545,Christal,,28801,35.60129,-82.5556,Entire home/apt,105,1,401,2019-09-07,8.15,2,298
7966916,West Asheville top floor sleeps 3,14686944,Jenifer,,28806,35.57169,-82.58846,Private room,85,2,147,2019-09-22,3.03,1,148
7967886,Clean Simple Modern Furnished Apartment 60 day min,31173521,Leon And Stella,,28803,35.57929,-82.53833,Entire home/apt,50,60,11,2019-04-10,0.22,1,165
7970419,Spacious townhome close to downtown,40153234,Mike And Lauren,,28804,35.6292,-82.58151,Entire home/apt,220,2,90,2019-09-22,1.86,1,349
7995120,Trails End Pisgah Natl Forest 12 min DT Asheville,722034,Darlene And Ron,,28806,35.49902,-82.61658,Entire home/apt,214,3,30,2019-09-02,0.66,10,352
7997863,Spacious Lower-level Flat w/Patio,9878339,Ashley And Brendan,,28804,35.61495,-82.56121,Private room,89,2,37,2019-06-24,0.84,1,16
8030827,Share My Home Above Asheville,41655102,Ron,,28804,35.62135,-82.51279,Private room,200,3,24,2017-03-05,0.49,1,0
8051829,mid century look w private entrance | no xtra fees,42522378,Dana,,28806,35.59431,-82.60431,Private room,70,2,106,2019-09-08,2.13,1,18
8064417,Modern contemporay retreat,21738067,Greg,,28806,35.50408,-82.61171,Entire home/apt,300,3,9,2017-09-10,0.19,1,339
8085716,Country Living in the City Limits,37087591,Michael,,28804,35.63113,-82.57205,Private room,41,2,118,2019-08-25,2.39,2,111
8089299,Simple Clean and restful,637074,Johanna,,28805,35.5859,-82.50314,Private room,45,7,8,2019-08-16,0.18,4,344
8133377,Montford Manor -great for groups! Near downtown,26447450,E. Patrick & Stephen,,28801,35.59822,-82.55504,Entire home/apt,355,2,87,2019-08-18,1.79,1,277
8173732,DOWNTOWN Asheville Cute 2/1 Great Front Porch Yard,32163305,Lisa,,28801,35.60637,-82.54732,Entire home/apt,173,30,27,2019-09-06,0.55,1,180
8193368,Cozy AVL Suite Near Everything,36614639,Kambra,,28805,35.60002,-82.50277,Entire home/apt,99,2,214,2019-09-27,4.33,1,318
8211404,Suzies  Asheville HOT TUB  Holidays avail,41727732,Suzanne,,28803,35.4904,-82.51177,Entire home/apt,205,3,14,2019-05-12,0.37,1,312
8225458,Peace and Quiet Minutes From Town,43374163,Jeff,,28803,35.55424,-82.51098,Entire home/apt,111,1,1,2017-01-21,0.03,1,0
8246075,1925 Bungalow in the Heart of West,6077075,Kimberly,,28806,35.57533,-82.59728,Private room,95,2,41,2019-07-07,0.84,1,163
8265544,5 Star Luxury Near Downtown & Biltmore,43536753,Tracy And Brent,,28806,35.54128,-82.59905,Entire home/apt,169,1,224,2019-09-20,4.62,1,270
8266788,5 Mins to Downtown/ 2 MIns-Biltmore,1686503,Robbie,,28803,35.57594,-82.54484,Entire home/apt,200,30,14,2017-04-17,0.29,1,362
8304698,Urban Micro Studio Downtown,43785888,Ann,,28801,35.60754,-82.563,Entire home/apt,49,1,290,2019-09-18,6.01,1,49
8310318,Studio apartment in tranquil settin,1292070,Annie,,28805,35.59734,-82.50869,Entire home/apt,60,30,2,2015-10-26,0.04,2,30
8362668,"Private floor, stroll to W. AVL",23163164,David,,28806,35.57634,-82.59944,Entire home/apt,70,1,303,2019-09-12,6.18,1,163
8366456,Comfy room - W. Asheville bungalow,6447255,Bob,,28806,35.57956,-82.6024,Private room,99,1,46,2018-05-16,0.94,1,0
8403131,Relax in West Asheville Homestay,20475301,Paige & Nathan,,28806,35.57522,-82.57064,Entire home/apt,85,30,37,2019-04-20,0.76,1,271
8427121,Beautifully appointed apt in mtns,40822999,Karen,,28803,35.49877,-82.4772,Entire home/apt,90,1,61,2019-09-01,1.26,1,338
8443279,WALKING DISTANCE TO DOWNTOWN!,18376463,Mike,,28801,35.61148,-82.55223,Entire home/apt,165,2,46,2019-08-12,0.96,1,267
8505396,Private new in law suite in W AVL,44110683,Stephanie,,28806,35.57533,-82.59693,Entire home/apt,100,2,80,2019-01-21,1.67,1,0
8576671,Private Entrance to Three-Room Suite,28917163,Anne,,28806,35.56753,-82.61722,Entire home/apt,56,1,170,2019-09-22,3.52,1,317
